Freq,S11_MAG,S11_PHASE,S21_MAG,S21_PHASE,S12_MAG,S12_PHASE,22_MAG,S22_PHASE
119062500,-0.51614124,-123.82583,-200,45,-200,45,-200,45
119125000,-0.52150673,-123.9201,-200,45,-200,45,-200,45
119187500,-0.52285916,-124.00561,-200,45,-200,45,-200,45
119250000,-0.5234648,-124.0984,-200,45,-200,45,-200,45
119312500,-0.52434003,-124.17941,-200,45,-200,45,-200,45
119375000,-0.52598321,-124.26592,-200,45,-200,45,-200,45
119437500,-0.52704489,-124.35552,-200,45,-200,45,-200,45
119500000,-0.53042775,-124.44369,-200,45,-200,45,-200,45
119562500,-0.52892226,-124.53113,-200,45,-200,45,-200,45
119625000,-0.53489858,-124.61578,-200,45,-200,45,-200,45
119687500,-0.53629351,-124.70375,-200,45,-200,45,-200,45
119750000,-0.53703445,-124.80085,-200,45,-200,45,-200,45
119812500,-0.538239,-124.89209,-200,45,-200,45,-200,45
119875000,-0.54344481,-124.98218,-200,45,-200,45,-200,45
119937500,-0.54666466,-125.07076,-200,45,-200,45,-200,45
120000000,-0.54976541,-125.15054,-200,45,-200,45,-200,45
120062500,-0.55003792,-125.24751,-200,45,-200,45,-200,45
120125000,-0.55277663,-125.33427,-200,45,-200,45,-200,45
120187500,-0.55592275,-125.42583,-200,45,-200,45,-200,45
120250000,-0.55847973,-125.50731,-200,45,-200,45,-200,45
120312500,-0.55834204,-125.59976,-200,45,-200,45,-200,45
120375000,-0.56259751,-125.68086,-200,45,-200,45,-200,45
120437500,-0.56512314,-125.76766,-200,45,-200,45,-200,45
120500000,-0.56833297,-125.8632,-200,45,-200,45,-200,45
120562500,-0.57368499,-125.94395,-200,45,-200,45,-200,45
120625000,-0.57492566,-126.02183,-200,45,-200,45,-200,45
120687500,-0.57746094,-126.11182,-200,45,-200,45,-200,45
120750000,-0.57938892,-126.20072,-200,45,-200,45,-200,45
120812500,-0.58404207,-126.28527,-200,45,-200,45,-200,45
120875000,-0.58574158,-126.38264,-200,45,-200,45,-200,45
120937500,-0.59041381,-126.4634,-200,45,-200,45,-200,45
121000000,-0.59087163,-126.54778,-200,45,-200,45,-200,45
121062500,-0.59498507,-126.63609,-200,45,-200,45,-200,45
121125000,-0.59690291,-126.71796,-200,45,-200,45,-200,45
121187500,-0.59955609,-126.80207,-200,45,-200,45,-200,45
121250000,-0.60213161,-126.88542,-200,45,-200,45,-200,45
121312500,-0.60388094,-126.96748,-200,45,-200,45,-200,45
121375000,-0.60780817,-127.05376,-200,45,-200,45,-200,45
121437500,-0.60834718,-127.14233,-200,45,-200,45,-200,45
121500000,-0.6119253,-127.23569,-200,45,-200,45,-200,45
121562500,-0.61283571,-127.32413,-200,45,-200,45,-200,45
121625000,-0.61602759,-127.41677,-200,45,-200,45,-200,45
